1,1,640,462,59,181,-1,-1,-1,-1
1,2,1014,436,39,114,-1,-1,-1,-1
1,3,1056,483,37,107,-1,-1,-1,-1
1,4,1099,437,38,109,-1,-1,-1,-1
1,5,936,434,39,112,-1,-1,-1,-1
1,6,445,442,101,278,-1,-1,-1,-1
1,7,586,448,85,261,-1,-1,-1,-1
1,8,1360,444,197,323,-1,-1,-1,-1
1,9,974,457,28,76,-1,-1,-1,-1
1,10,581,431,17,42,-1,-1,-1,-1
1,11,594,430,16,40,-1,-1,-1,-1
1,12,1255,447,36,101,-1,-1,-1,-1
1,13,418,459,41,81,-1,-1,-1,-1
1,14,1090,482,34,114,-1,-1,-1,-1
1,15,548,464,33,95,-1,-1,-1,-1
2,1,640,463,60,180,-1,-1,-1,-1
2,2,1014,435,39,115,-1,-1,-1,-1
2,3,1056,483,37,107,-1,-1,-1,-1
2,5,936,434,39,113,-1,-1,-1,-1
2,4,1099,437,38,109,-1,-1,-1,-1
2,6,445,442,102,278,-1,-1,-1,-1
2,8,1355,445,190,330,-1,-1,-1,-1
2,7,586,447,86,263,-1,-1,-1,-1
2,9,975,457,28,75,-1,-1,-1,-1
2,10,581,431,17,41,-1,-1,-1,-1
2,11,595,429,15,41,-1,-1,-1,-1
2,12,1255,447,36,100,-1,-1,-1,-1
2,13,421,457,38,80,-1,-1,-1,-1
2,14,1090,481,34,114,-1,-1,-1,-1
2,15,549,463,33,96,-1,-1,-1,-1
2,16,1000,461,21,62,-1,-1,-1,-1
3,1,640,462,60,180,-1,-1,-1,-1
3,2,1015,433,40,117,-1,-1,-1,-1
3,3,1057,483,36,108,-1,-1,-1,-1
3,4,1099,437,38,110,-1,-1,-1,-1
3,5,935,435,40,112,-1,-1,-1,-1
3,6,445,443,104,279,-1,-1,-1,-1
3,8,1348,444,190,342,-1,-1,-1,-1
3,7,586,447,86,264,-1,-1,-1,-1
3,11,595,429,16,41,-1,-1,-1,-1
3,10,581,431,17,40,-1,-1,-1,-1
3,9,977,457,28,75,-1,-1,-1,-1
3,13,420,457,38,80,-1,-1,-1,-1
3,12,1256,447,35,101,-1,-1,-1,-1
3,14,1090,481,35,113,-1,-1,-1,-1
3,15,549,460,35,98,-1,-1,-1,-1
3,17,580,460,35,128,-1,-1,-1,-1
3,16,999,462,22,64,-1,-1,-1,-1
4,1,640,462,61,182,-1,-1,-1,-1
4,2,1016,431,39,119,-1,-1,-1,-1
4,3,1057,484,36,107,-1,-1,-1,-1
4,5,935,435,40,112,-1,-1,-1,-1
4,4,1099,437,38,110,-1,-1,-1,-1
4,8,1354,437,188,348,-1,-1,-1,-1
4,6,446,443,103,279,-1,-1,-1,-1
4,7,586,447,86,265,-1,-1,-1,-1
4,11,595,429,16,41,-1,-1,-1,-1
4,10,582,431,16,40,-1,-1,-1,-1
4,9,978,459,27,74,-1,-1,-1,-1
4,13,417,459,42,80,-1,-1,-1,-1
4,14,1090,482,34,113,-1,-1,-1,-1
4,12,1257,448,34,100,-1,-1,-1,-1
4,15,547,460,35,98,-1,-1,-1,-1
4,17,579,458,35,129,-1,-1,-1,-1
4,16,999,464,21,62,-1,-1,-1,-1
4,18,669,447,30,84,-1,-1,-1,-1
5,1,640,461,61,184,-1,-1,-1,-1
5,2,1016,432,38,117,-1,-1,-1,-1
5,5,935,435,40,112,-1,-1,-1,-1
5,4,1099,437,38,110,-1,-1,-1,-1
5,3,1057,484,36,106,-1,-1,-1,-1
5,8,1355,434,182,354,-1,-1,-1,-1
5,6,445,443,105,280,-1,-1,-1,-1
5,7,586,445,86,267,-1,-1,-1,-1
5,11,595,429,16,41,-1,-1,-1,-1
5,9,979,459,29,76,-1,-1,-1,-1
5,10,582,431,15,39,-1,-1,-1,-1
5,13,417,460,42,79,-1,-1,-1,-1
5,14,1090,483,34,113,-1,-1,-1,-1
5,17,579,457,36,131,-1,-1,-1,-1
5,12,1256,448,34,101,-1,-1,-1,-1
5,18,670,447,29,86,-1,-1,-1,-1
5,15,547,461,35,96,-1,-1,-1,-1
6,1,641,461,59,184,-1,-1,-1,-1
6,2,1015,433,39,116,-1,-1,-1,-1
6,4,1099,437,38,109,-1,-1,-1,-1
6,3,1057,484,36,106,-1,-1,-1,-1
6,5,934,435,41,112,-1,-1,-1,-1
6,8,1361,437,174,351,-1,-1,-1,-1
6,6,446,443,106,282,-1,-1,-1,-1
6,7,586,444,87,269,-1,-1,-1,-1
6,11,595,428,16,42,-1,-1,-1,-1
6,9,979,457,30,79,-1,-1,-1,-1
6,10,581,430,16,40,-1,-1,-1,-1
6,13,417,460,42,79,-1,-1,-1,-1
6,14,1090,482,34,113,-1,-1,-1,-1
6,17,579,459,37,130,-1,-1,-1,-1
6,19,1368,431,66,132,-1,-1,-1,-1
6,12,1256,448,35,101,-1,-1,-1,-1
6,20,1467,430,145,343,-1,-1,-1,-1
6,15,549,461,35,95,-1,-1,-1,-1
7,1,643,462,58,183,-1,-1,-1,-1
7,2,1014,434,39,115,-1,-1,-1,-1
7,3,1058,483,35,107,-1,-1,-1,-1
7,5,935,435,40,112,-1,-1,-1,-1
7,4,1099,437,38,109,-1,-1,-1,-1
7,8,1376,434,162,352,-1,-1,-1,-1
7,6,446,443,109,280,-1,-1,-1,-1
7,7,586,443,86,270,-1,-1,-1,-1
7,11,595,428,17,41,-1,-1,-1,-1
7,9,979,458,30,77,-1,-1,-1,-1
7,10,580,430,17,40,-1,-1,-1,-1
7,19,1369,432,65,131,-1,-1,-1,-1
7,14,1089,484,34,112,-1,-1,-1,-1
7,13,419,458,38,78,-1,-1,-1,-1
7,12,1256,448,34,100,-1,-1,-1,-1
7,20,1476,433,140,341,-1,-1,-1,-1
7,17,578,458,36,128,-1,-1,-1,-1
7,15,548,461,32,95,-1,-1,-1,-1
8,1,643,462,58,184,-1,-1,-1,-1
8,2,1013,434,40,116,-1,-1,-1,-1
8,5,934,434,40,113,-1,-1,-1,-1
8,4,1099,438,38,108,-1,-1,-1,-1
8,3,1057,484,35,106,-1,-1,-1,-1
8,19,1373,433,65,128,-1,-1,-1,-1
8,7,586,442,86,269,-1,-1,-1,-1
8,6,448,442,108,282,-1,-1,-1,-1
8,8,1392,428,149,360,-1,-1,-1,-1
8,9,980,458,30,78,-1,-1,-1,-1
8,11,594,427,17,42,-1,-1,-1,-1
8,10,579,429,17,41,-1,-1,-1,-1
8,13,419,458,38,79,-1,-1,-1,-1
8,20,1489,431,134,343,-1,-1,-1,-1
8,17,578,457,37,131,-1,-1,-1,-1
8,14,1088,483,34,114,-1,-1,-1,-1
8,12,1256,448,34,100,-1,-1,-1,-1
8,18,670,448,31,85,-1,-1,-1,-1
9,1,643,462,59,183,-1,-1,-1,-1
9,2,1012,435,39,116,-1,-1,-1,-1
9,5,933,434,41,114,-1,-1,-1,-1
9,4,1099,438,37,108,-1,-1,-1,-1
9,19,1374,437,63,124,-1,-1,-1,-1
9,3,1056,484,36,106,-1,-1,-1,-1
9,7,586,441,86,270,-1,-1,-1,-1
9,6,448,441,106,284,-1,-1,-1,-1
9,8,1409,422,139,368,-1,-1,-1,-1
9,9,981,457,30,79,-1,-1,-1,-1
9,11,595,426,16,41,-1,-1,-1,-1
9,20,1504,429,126,350,-1,-1,-1,-1
9,10,579,428,17,42,-1,-1,-1,-1
9,17,578,457,37,131,-1,-1,-1,-1
9,13,417,461,42,78,-1,-1,-1,-1
9,14,1088,484,34,114,-1,-1,-1,-1
9,12,1255,448,35,100,-1,-1,-1,-1
9,18,671,448,31,86,-1,-1,-1,-1
10,1,642,462,61,183,-1,-1,-1,-1
10,19,1377,439,60,123,-1,-1,-1,-1
10,2,1014,435,38,114,-1,-1,-1,-1
10,5,934,434,40,114,-1,-1,-1,-1
10,4,1099,439,37,107,-1,-1,-1,-1
10,3,1055,484,36,106,-1,-1,-1,-1
10,7,586,441,86,270,-1,-1,-1,-1
10,6,449,442,105,284,-1,-1,-1,-1
10,8,1420,422,136,376,-1,-1,-1,-1
10,9,981,458,30,75,-1,-1,-1,-1
10,20,1520,426,119,345,-1,-1,-1,-1
10,11,595,426,15,40,-1,-1,-1,-1
10,10,578,428,18,42,-1,-1,-1,-1
10,17,578,457,37,130,-1,-1,-1,-1
10,14,1088,484,33,114,-1,-1,-1,-1
10,13,419,457,38,80,-1,-1,-1,-1
10,12,1255,448,35,100,-1,-1,-1,-1
10,18,675,448,29,86,-1,-1,-1,-1
11,1,642,461,61,186,-1,-1,-1,-1
11,19,1381,439,61,123,-1,-1,-1,-1
11,2,1014,434,38,115,-1,-1,-1,-1
11,5,934,435,40,113,-1,-1,-1,-1
11,4,1099,439,37,106,-1,-1,-1,-1
11,3,1055,484,36,105,-1,-1,-1,-1
11,7,586,442,86,269,-1,-1,-1,-1
11,6,450,443,104,283,-1,-1,-1,-1
11,8,1428,421,135,378,-1,-1,-1,-1
11,9,982,457,30,76,-1,-1,-1,-1
11,11,595,426,15,40,-1,-1,-1,-1
11,10,578,428,18,42,-1,-1,-1,-1
11,20,1530,416,120,354,-1,-1,-1,-1
11,14,1088,485,33,112,-1,-1,-1,-1
11,13,416,455,44,85,-1,-1,-1,-1
11,17,578,458,37,129,-1,-1,-1,-1
11,18,676,448,30,86,-1,-1,-1,-1
11,12,1255,448,35,100,-1,-1,-1,-1
12,1,643,460,62,188,-1,-1,-1,-1
12,19,1384,438,62,124,-1,-1,-1,-1
12,5,933,435,41,113,-1,-1,-1,-1
12,4,1099,439,37,107,-1,-1,-1,-1
12,2,1014,436,38,114,-1,-1,-1,-1
12,3,1055,484,36,105,-1,-1,-1,-1
12,6,449,443,104,282,-1,-1,-1,-1
12,7,586,442,86,267,-1,-1,-1,-1
12,11,595,426,16,41,-1,-1,-1,-1
12,10,579,429,17,41,-1,-1,-1,-1
12,9,982,455,29,74,-1,-1,-1,-1
12,13,416,454,44,86,-1,-1,-1,-1
12,8,1435,427,131,366,-1,-1,-1,-1
12,14,1088,485,33,112,-1,-1,-1,-1
12,17,579,459,37,130,-1,-1,-1,-1
12,20,1535,413,120,353,-1,-1,-1,-1
12,12,1258,448,31,98,-1,-1,-1,-1
13,19,1387,437,60,124,-1,-1,-1,-1
13,1,644,460,62,189,-1,-1,-1,-1
13,5,933,435,41,114,-1,-1,-1,-1
13,4,1098,440,38,106,-1,-1,-1,-1
13,2,1015,436,38,113,-1,-1,-1,-1
13,3,1055,483,36,106,-1,-1,-1,-1
13,6,449,445,106,281,-1,-1,-1,-1
13,7,586,443,86,265,-1,-1,-1,-1
13,11,595,427,16,40,-1,-1,-1,-1
13,14,1088,486,33,112,-1,-1,-1,-1
13,9,984,454,30,76,-1,-1,-1,-1
13,13,417,455,43,85,-1,-1,-1,-1
13,10,579,429,17,41,-1,-1,-1,-1
13,8,1443,430,135,361,-1,-1,-1,-1
13,17,579,460,37,130,-1,-1,-1,-1
13,20,1541,431,137,349,-1,-1,-1,-1
13,12,1258,448,31,98,-1,-1,-1,-1
14,19,1390,436,58,125,-1,-1,-1,-1
14,1,644,461,64,187,-1,-1,-1,-1
14,5,933,434,41,115,-1,-1,-1,-1
14,4,1099,439,37,107,-1,-1,-1,-1
14,2,1014,438,39,113,-1,-1,-1,-1
14,3,1055,483,37,107,-1,-1,-1,-1
14,6,450,445,107,284,-1,-1,-1,-1
14,7,587,440,85,269,-1,-1,-1,-1
14,11,595,426,16,41,-1,-1,-1,-1
14,20,1544,435,148,351,-1,-1,-1,-1
14,14,1089,486,33,113,-1,-1,-1,-1
14,13,418,459,42,82,-1,-1,-1,-1
14,10,580,429,16,38,-1,-1,-1,-1
14,9,989,454,30,77,-1,-1,-1,-1
14,17,580,460,36,129,-1,-1,-1,-1
14,15,549,463,32,93,-1,-1,-1,-1
14,12,1258,448,31,98,-1,-1,-1,-1
14,8,1436,426,149,363,-1,-1,-1,-1
15,1,645,461,64,187,-1,-1,-1,-1
15,2,1014,437,40,116,-1,-1,-1,-1
15,5,933,435,40,114,-1,-1,-1,-1
15,19,1395,434,56,126,-1,-1,-1,-1
15,4,1099,438,37,107,-1,-1,-1,-1
15,3,1056,483,36,107,-1,-1,-1,-1
15,6,451,445,107,287,-1,-1,-1,-1
15,7,587,439,85,269,-1,-1,-1,-1
15,11,595,426,16,42,-1,-1,-1,-1
15,20,1545,435,161,355,-1,-1,-1,-1
15,10,579,429,17,38,-1,-1,-1,-1
15,9,991,452,30,81,-1,-1,-1,-1
15,14,1089,485,33,113,-1,-1,-1,-1
15,13,418,459,42,81,-1,-1,-1,-1
15,17,580,459,37,130,-1,-1,-1,-1
15,15,549,463,33,94,-1,-1,-1,-1
15,12,1256,448,34,100,-1,-1,-1,-1
15,21,983,458,23,62,-1,-1,-1,-1
15,8,1435,419,163,371,-1,-1,-1,-1
16,2,1015,438,39,116,-1,-1,-1,-1
16,1,644,461,64,188,-1,-1,-1,-1
16,19,1400,435,58,126,-1,-1,-1,-1
16,5,933,434,40,115,-1,-1,-1,-1
16,3,1055,483,37,108,-1,-1,-1,-1
16,4,1098,440,38,105,-1,-1,-1,-1
16,7,586,439,86,269,-1,-1,-1,-1
16,6,452,445,107,288,-1,-1,-1,-1
16,11,595,426,16,42,-1,-1,-1,-1
16,20,1543,438,167,350,-1,-1,-1,-1
16,10,579,429,17,38,-1,-1,-1,-1
