1,1,223,195,27,63,-1,-1,-1,-1
1,2,299,191,28,71,-1,-1,-1,-1
1,3,415,192,33,81,-1,-1,-1,-1
1,4,121,195,24,66,-1,-1,-1,-1
1,5,148,191,26,68,-1,-1,-1,-1
1,6,346,191,33,87,-1,-1,-1,-1
1,7,76,211,14,29,-1,-1,-1,-1
2,1,222,195,27,63,-1,-1,-1,-1
2,4,121,194,24,67,-1,-1,-1,-1
2,3,416,193,33,80,-1,-1,-1,-1
2,2,298,190,28,73,-1,-1,-1,-1
2,5,150,192,25,69,-1,-1,-1,-1
2,6,349,192,37,87,-1,-1,-1,-1
3,2,297,188,28,75,-1,-1,-1,-1
3,4,122,192,25,69,-1,-1,-1,-1
3,3,418,192,34,81,-1,-1,-1,-1
3,1,218,193,27,64,-1,-1,-1,-1
3,5,150,189,28,72,-1,-1,-1,-1
3,6,354,190,41,86,-1,-1,-1,-1
3,8,229,195,23,53,-1,-1,-1,-1
4,2,297,186,28,76,-1,-1,-1,-1
4,5,151,188,28,73,-1,-1,-1,-1
4,3,420,192,34,80,-1,-1,-1,-1
4,1,217,192,26,64,-1,-1,-1,-1
4,4,121,190,26,70,-1,-1,-1,-1
4,8,231,196,23,51,-1,-1,-1,-1
4,6,360,189,40,88,-1,-1,-1,-1
5,1,213,191,26,63,-1,-1,-1,-1
5,5,153,186,27,73,-1,-1,-1,-1
5,4,125,188,27,70,-1,-1,-1,-1
5,2,297,184,28,77,-1,-1,-1,-1
5,3,425,190,32,78,-1,-1,-1,-1
5,9,326,199,24,49,-1,-1,-1,-1
5,6,370,185,34,93,-1,-1,-1,-1
6,4,127,187,28,70,-1,-1,-1,-1
6,1,212,192,26,60,-1,-1,-1,-1
6,3,427,187,32,78,-1,-1,-1,-1
6,2,296,180,28,79,-1,-1,-1,-1
6,5,155,184,27,74,-1,-1,-1,-1
6,9,328,197,26,50,-1,-1,-1,-1
7,1,206,196,27,61,-1,-1,-1,-1
7,4,124,190,28,72,-1,-1,-1,-1
7,2,293,186,27,75,-1,-1,-1,-1
7,5,153,187,29,77,-1,-1,-1,-1
7,3,426,192,32,78,-1,-1,-1,-1
7,9,329,203,22,47,-1,-1,-1,-1
7,6,380,185,34,95,-1,-1,-1,-1
8,1,199,199,25,62,-1,-1,-1,-1
8,2,286,189,27,80,-1,-1,-1,-1
8,4,117,195,27,74,-1,-1,-1,-1
8,5,147,192,28,75,-1,-1,-1,-1
8,3,422,195,32,80,-1,-1,-1,-1
8,10,227,202,23,50,-1,-1,-1,-1
8,9,328,207,19,48,-1,-1,-1,-1
9,2,283,186,28,81,-1,-1,-1,-1
9,4,116,191,27,75,-1,-1,-1,-1
9,1,199,197,23,61,-1,-1,-1,-1
9,6,382,187,43,97,-1,-1,-1,-1
9,5,145,188,29,77,-1,-1,-1,-1
9,3,422,191,33,82,-1,-1,-1,-1
9,12,314,201,21,49,-1,-1,-1,-1
9,9,328,207,19,45,-1,-1,-1,-1
9,11,346,207,19,41,-1,-1,-1,-1
10,6,386,184,43,101,-1,-1,-1,-1
10,5,145,185,31,80,-1,-1,-1,-1
10,1,192,195,24,62,-1,-1,-1,-1
10,4,115,188,28,75,-1,-1,-1,-1
10,2,278,183,31,82,-1,-1,-1,-1
10,3,423,188,33,86,-1,-1,-1,-1
10,13,516,178,40,103,-1,-1,-1,-1
10,9,330,205,18,44,-1,-1,-1,-1
10,11,348,207,16,39,-1,-1,-1,-1
11,4,109,189,29,76,-1,-1,-1,-1
11,1,184,195,24,63,-1,-1,-1,-1
11,5,138,185,32,80,-1,-1,-1,-1
11,6,386,186,42,102,-1,-1,-1,-1
11,2,266,183,37,85,-1,-1,-1,-1
11,3,417,189,33,86,-1,-1,-1,-1
11,9,329,207,17,43,-1,-1,-1,-1
12,1,178,193,22,62,-1,-1,-1,-1
12,5,134,182,31,81,-1,-1,-1,-1
12,4,104,186,29,76,-1,-1,-1,-1
12,6,390,184,42,105,-1,-1,-1,-1
12,2,261,182,36,86,-1,-1,-1,-1
12,16,368,197,21,50,-1,-1,-1,-1
12,14,216,195,22,52,-1,-1,-1,-1
12,13,513,183,35,98,-1,-1,-1,-1
12,9,323,207,19,42,-1,-1,-1,-1
12,15,338,206,17,41,-1,-1,-1,-1
13,1,171,191,22,63,-1,-1,-1,-1
13,5,131,180,29,81,-1,-1,-1,-1
13,4,100,184,31,77,-1,-1,-1,-1
13,6,402,181,40,103,-1,-1,-1,-1
13,16,367,194,20,50,-1,-1,-1,-1
13,2,254,180,37,90,-1,-1,-1,-1
13,9,323,204,20,44,-1,-1,-1,-1
13,13,512,179,37,101,-1,-1,-1,-1
14,1,170,191,24,64,-1,-1,-1,-1
14,5,133,180,29,84,-1,-1,-1,-1
14,6,404,184,42,106,-1,-1,-1,-1
14,4,102,185,33,80,-1,-1,-1,-1
14,13,515,177,39,103,-1,-1,-1,-1
14,16,370,193,22,53,-1,-1,-1,-1
14,2,254,181,37,90,-1,-1,-1,-1
14,14,212,195,23,52,-1,-1,-1,-1
14,9,329,204,20,43,-1,-1,-1,-1
15,6,411,184,48,107,-1,-1,-1,-1
15,1,166,192,26,67,-1,-1,-1,-1
15,4,104,187,34,80,-1,-1,-1,-1
15,5,134,183,31,83,-1,-1,-1,-1
15,16,373,197,21,51,-1,-1,-1,-1
15,2,254,183,33,90,-1,-1,-1,-1
15,14,213,196,23,54,-1,-1,-1,-1
15,9,330,205,20,44,-1,-1,-1,-1
15,13,516,178,40,103,-1,-1,-1,-1
16,6,414,183,53,109,-1,-1,-1,-1
16,4,104,186,34,83,-1,-1,-1,-1
16,1,161,191,27,69,-1,-1,-1,-1
16,16,375,198,21,50,-1,-1,-1,-1
16,5,134,182,33,86,-1,-1,-1,-1
