1,1,542,267,105,327,-1,-1,-1,-1
1,2,796,325,46,126,-1,-1,-1,-1
1,3,736,317,51,136,-1,-1,-1,-1
1,4,400,273,115,311,-1,-1,-1,-1
1,5,882,128,256,652,-1,-1,-1,-1
1,6,697,331,43,128,-1,-1,-1,-1
1,7,845,324,44,128,-1,-1,-1,-1
1,8,1373,315,45,134,-1,-1,-1,-1
1,9,1654,337,28,72,-1,-1,-1,-1
1,10,-118,-87,479,1389,-1,-1,-1,-1
1,11,1328,334,37,102,-1,-1,-1,-1
1,12,1795,334,34,88,-1,-1,-1,-1
1,13,1635,338,27,73,-1,-1,-1,-1
1,14,1856,326,37,99,-1,-1,-1,-1
2,3,735,318,50,134,-1,-1,-1,-1
2,1,540,270,101,324,-1,-1,-1,-1
2,5,881,121,244,679,-1,-1,-1,-1
2,8,1374,316,44,133,-1,-1,-1,-1
2,2,793,327,45,124,-1,-1,-1,-1
2,6,695,331,43,127,-1,-1,-1,-1
2,4,397,276,113,308,-1,-1,-1,-1
2,7,844,324,43,128,-1,-1,-1,-1
2,11,1319,330,41,107,-1,-1,-1,-1
2,9,1654,340,29,72,-1,-1,-1,-1
2,12,1794,334,39,100,-1,-1,-1,-1
2,10,-133,-84,467,1335,-1,-1,-1,-1
2,14,1854,329,39,107,-1,-1,-1,-1
2,13,1635,340,27,75,-1,-1,-1,-1
3,5,883,122,229,692,-1,-1,-1,-1
3,3,731,319,51,134,-1,-1,-1,-1
3,1,537,273,96,311,-1,-1,-1,-1
3,2,788,326,44,123,-1,-1,-1,-1
3,11,1314,331,41,110,-1,-1,-1,-1
3,8,1372,318,43,131,-1,-1,-1,-1
3,4,384,261,120,350,-1,-1,-1,-1
3,6,692,331,43,128,-1,-1,-1,-1
3,7,844,327,42,125,-1,-1,-1,-1
3,9,1651,344,29,76,-1,-1,-1,-1
3,12,1793,337,39,99,-1,-1,-1,-1
3,10,-153,-79,476,1315,-1,-1,-1,-1
3,15,872,258,91,286,-1,-1,-1,-1
3,16,1342,346,30,96,-1,-1,-1,-1
3,13,1630,344,28,76,-1,-1,-1,-1
